cells	labels
HNSCC25_P1_pri_H12_S96_comb	malignant
HNSCC22_P4_G11_S83_comb	malignant
HNSCC22_P2_pri_E02_S242_comb	Fibroblast
HNSCC24_P13_R_LN_C07_S127_comb	Fibroblast
HNSCC22_P4_B11_S23_comb	malignant
HNSCC22_P4_B05_S17_comb	malignant
HNSCC22_P2_pri_D01_S229_comb	Mast
HNSCC25_P1_pri_D12_S48_comb	Fibroblast
HNSCC24_P13_R_LN_F11_S167_comb	Fibroblast
HNSCC24_P13_R_LN_E02_S146_comb	Fibroblast
HNSCC25_P1_pri_A10_S10_comb	Fibroblast
HNSCC22_P2_pri_B12_S216_comb	malignant
HNSCC24_P13_R_LN_E04_S148_comb	Fibroblast
HNSCC24_P13_R_LN_E10_S154_comb	Fibroblast
HNSCC22_P4_H02_S86_comb	malignant
HNSCC25_P1_pri_F06_S66_comb	Fibroblast
HNSCC24_P25_L_LN_H06_S378_comb	Mast
HNSCC22_P4_B07_S19_comb	malignant
HNSCC22_P4_E12_S60_comb	Fibroblast
HNSCC22_P2_pri_H05_S281_comb	Dendritic
HNSCC24_P13_R_LN_H08_S188_comb	Fibroblast
HNSCC22_P2_pri_C09_S225_comb	Endothelial
HNSCC24_P13_R_LN_A02_S98_comb	Fibroblast
HNSCC25_P1_pri_G10_S82_comb	Fibroblast
HNSCC22_P4_A07_S7_comb	malignant
HNSCC25_P1_pri_F04_S64_comb	malignant
HNSCC24_P13_R_LN_A08_S104_comb	Fibroblast
HNSCC22_P2_pri_C07_S223_comb	Mast
HNSCC24_P13_R_LN_H07_S187_comb	Fibroblast
HNSCC24_P13_R_LN_G09_S177_comb	Fibroblast
HNSCC22_P2_pri_B03_S207_comb	Fibroblast
HNSCC22_P4_A09_S9_comb	malignant
HNSCC24_P13_R_LN_E07_S151_comb	Fibroblast
HNSCC24_P13_R_LN_E01_S145_comb	Fibroblast
HNSCC24_P13_R_LN_G10_S178_comb	Fibroblast
HNSCC24_P13_R_LN_A07_S103_comb	Fibroblast
HNSCC22_P4_B09_S21_comb	malignant
HNSCC22_P2_pri_E07_S247_comb	Fibroblast
HNSCC24_P13_R_LN_C01_S121_comb	Fibroblast
HNSCC22_P2_pri_D04_S232_comb	Fibroblast
HNSCC22_P2_pri_F03_S255_comb	Mast
HNSCC22_P4_F11_S71_comb	malignant
HNSCC22_P4_A04_S4_comb	Fibroblast
HNSCC22_P4_C08_S32_comb	malignant
HNSCC25_P1_pri_B07_S19_comb	malignant
HNSCC22_P4_D04_S40_comb	malignant
HNSCC24_P13_R_LN_D05_S137_comb	Fibroblast
HNSCC22_P2_pri_E10_S250_comb	Fibroblast
HNSCC22_P4_E08_S56_comb	malignant
HNSCC22_P4_F03_S63_comb	malignant
HNSCC22_P4_H12_S96_comb	malignant
HNSCC22_P4_D05_S41_comb	Fibroblast
HNSCC22_P4_E03_S51_comb	malignant
HNSCC24_P13_R_LN_B11_S119_comb	Fibroblast
HNSCC22_P4_D02_S38_comb	Fibroblast
HNSCC22_P4_E10_S58_comb	malignant
HNSCC25_P1_pri_H07_S91_comb	malignant
HNSCC22_P4_F07_S67_comb	malignant
HNSCC22_P4_D12_S48_comb	Fibroblast
HNSCC25_P1_pri_H09_S93_comb	Fibroblast
HNSCC24_P13_R_LN_D07_S139_comb	Fibroblast
HNSCC24_P13_R_LN_F05_S161_comb	Fibroblast
HNSCC22_P2_pri_E04_S244_comb	Fibroblast
HNSCC22_P4_B06_S18_comb	Fibroblast
HNSCC25_P1_pri_F11_S71_comb	malignant
HNSCC22_P2_pri_G04_S268_comb	Mast
HNSCC22_P4_G02_S74_comb	malignant
HNSCC22_P2_pri_B09_S213_comb	malignant
HNSCC24_P13_R_LN_A09_S105_comb	Fibroblast
HNSCC24_P13_R_LN_B09_S117_comb	Fibroblast
HNSCC22_P4_C10_S34_comb	Fibroblast
HNSCC22_P2_pri_G05_S269_comb	Mast
HNSCC24_P13_R_LN_D10_S142_comb	Fibroblast
HNSCC22_P4_H08_S92_comb	malignant
HNSCC24_P13_R_LN_F01_S157_comb	Fibroblast
HNSCC22_P4_E11_S59_comb	malignant
HNSCC25_P1_pri_A11_S11_comb	Fibroblast
HNSCC22_P2_pri_A05_S197_comb	Fibroblast
HNSCC22_P4_C03_S27_comb	malignant
HNSCC24_P13_R_LN_B03_S111_comb	Fibroblast
HNSCC25_P1_pri_H11_S95_comb	malignant
HNSCC22_P4_F09_S69_comb	malignant
HNSCC25_P1_pri_E11_S59_comb	malignant
HNSCC22_P2_pri_B06_S210_comb	Mast
HNSCC22_P4_A06_S6_comb	Mast
HNSCC24_P13_R_LN_H09_S189_comb	Fibroblast
HNSCC22_P4_A08_S8_comb	Fibroblast
HNSCC22_P4_B08_S20_comb	Mast
HNSCC22_P4_F08_S68_comb	Fibroblast
HNSCC25_P1_pri_F02_S62_comb	Fibroblast
HNSCC22_P4_F06_S66_comb	malignant
HNSCC25_P1_pri_G12_S84_comb	malignant
HNSCC22_P4_G09_S81_comb	Fibroblast
HNSCC24_P13_R_LN_C11_S131_comb	Fibroblast
HNSCC22_P4_E09_S57_comb	malignant
HNSCC24_P13_R_LN_D06_S138_comb	Fibroblast
HNSCC25_P1_pri_F03_S63_comb	malignant
HNSCC24_P13_R_LN_B12_S120_comb	Fibroblast
HNSCC24_P13_R_LN_H01_S181_comb	Fibroblast
HNSCC24_P13_R_LN_A12_S108_comb	Fibroblast
HNSCC22_P4_D09_S45_comb	malignant
HNSCC22_P4_B12_S24_comb	malignant
HNSCC22_P4_F04_S64_comb	Fibroblast
HNSCC22_P4_A11_S11_comb	malignant
HNSCC24_P13_R_LN_G07_S175_comb	Fibroblast
HNSCC22_P4_D08_S44_comb	malignant
HNSCC22_P2_pri_C01_S217_comb	Fibroblast
HNSCC22_P2_pri_H07_S283_comb	Fibroblast
HNSCC24_P13_R_LN_E08_S152_comb	Fibroblast
HNSCC22_P4_E02_S50_comb	malignant
HNSCC24_P13_R_LN_B06_S114_comb	Fibroblast
HNSCC24_P13_R_LN_E11_S155_comb	Mast
HNSCC24_P13_R_LN_B04_S112_comb	Fibroblast
HNSCC22_P4_D07_S43_comb	Fibroblast
HNSCC24_P13_R_LN_C08_S128_comb	Fibroblast
HNSCC25_P1_pri_G07_S79_comb	malignant
HNSCC25_P1_pri_G03_S75_comb	malignant
HNSCC24_P13_R_LN_B07_S115_comb	Fibroblast
HNSCC22_P2_pri_F11_S263_comb	Fibroblast
HNSCC22_P2_pri_C08_S224_comb	Mast
HNSCC22_P4_F01_S61_comb	malignant
HNSCC22_P2_pri_B05_S209_comb	Mast
HNSCC22_P4_D11_S47_comb	malignant
HNSCC22_P2_pri_D07_S235_comb	Mast
HNSCC22_P4_C09_S33_comb	malignant
HNSCC25_P1_pri_G05_S77_comb	malignant
HNSCC22_P4_C07_S31_comb	malignant
HNSCC25_P1_pri_C03_S27_comb	malignant
HNSCC25_P1_pri_F05_S65_comb	Dendritic
HNSCC22_P4_H04_S88_comb	malignant
HNSCC22_P4_G05_S77_comb	malignant
HNSCC22_P4_B04_S16_comb	Mast
HNSCC24_P13_R_LN_A10_S106_comb	Fibroblast
HNSCC25_P1_pri_C10_S34_comb	Fibroblast
HNSCC22_P4_E04_S52_comb	Fibroblast
HNSCC22_P4_A03_S3_comb	malignant
HNSCC24_P13_R_LN_H04_S184_comb	Fibroblast
HNSCC22_P4_F02_S62_comb	malignant
HNSCC22_P4_F10_S70_comb	malignant
HNSCC24_P13_R_LN_F02_S158_comb	Fibroblast
HNSCC24_P13_R_LN_E05_S149_comb	Fibroblast
HNSCC24_P13_R_LN_E09_S153_comb	Fibroblast
HNSCC22_P2_pri_C03_S219_comb	Fibroblast
HNSCC25_P1_pri_H01_S85_comb	malignant
HNSCC22_P2_pri_F08_S260_comb	Mast
HNSCC22_P4_B01_S13_comb	malignant
HNSCC25_P1_pri_E02_S50_comb	malignant
HNSCC22_P4_B10_S22_comb	Mast
HNSCC25_P1_pri_D03_S39_comb	malignant
HNSCC22_P2_pri_E11_S251_comb	Fibroblast
HNSCC24_P13_R_LN_G03_S171_comb	Fibroblast
HNSCC20_P15_LN_B04_S208_comb	malignant
HNSCC20_P15_LN_C10_S226_comb	malignant
HNSCC20_P15_LN_G05_S269_comb	malignant
HNSCC20_P15_LN_E01_S241_comb	malignant
HNSCC20_P15_LN_F01_S253_comb	malignant
HNSCC20_P15_LN_C03_S219_comb	malignant
HNSCC20_P15_LN_F04_S256_comb	malignant
HNSCC20_P15_LN_G03_S267_comb	malignant
HNSCC20_P15_LN_D04_S232_comb	malignant
HNSCC20_P15_LN_A10_S202_comb	malignant
HNSCC20_P15_LN_H04_S280_comb	malignant
HNSCC20_P5_pri_F10_S70_comb	Fibroblast
HNSCC20_P5_pri_F02_S62_comb	malignant
HNSCC20_P15_LN_A02_S194_comb	malignant
HNSCC20_P5_pri_E04_S52_comb	malignant
HNSCC20_P15_LN_E10_S250_comb	malignant
HNSCC20_P5_pri_H07_S91_comb	malignant
HNSCC20_P15_LN_G02_S266_comb	malignant
HNSCC20_P15_LN_E07_S247_comb	malignant
HNSCC20_P5_pri_D03_S39_comb	malignant
HNSCC20_P5_pri_G09_S81_comb	malignant
HNSCC20_P5_pri_H03_S87_comb	malignant
HNSCC20_P15_LN_D03_S231_comb	malignant
HNSCC20_P5_pri_B09_S21_comb	malignant
HNSCC20_P5_pri_G05_S77_comb	malignant
HNSCC20_P5_pri_D05_S41_comb	malignant
HNSCC20_P5_pri_C12_S36_comb	malignant
HNSCC20_P15_LN_D01_S229_comb	malignant
HNSCC20_P15_LN_D08_S236_comb	malignant
HNSCC20_P5_pri_D08_S44_comb	malignant
HNSCC20_P5_pri_G02_S74_comb	malignant
HNSCC20_P5_pri_B02_S14_comb	malignant
HNSCC20_P5_pri_C03_S27_comb	Fibroblast
HNSCC20_P15_LN_E09_S249_comb	malignant
HNSCC20_P15_LN_B12_S216_comb	malignant
HNSCC20_P5_pri_A09_S9_comb	malignant
HNSCC20_P15_LN_B10_S214_comb	malignant
HNSCC20_P5_pri_A07_S7_comb	malignant
HNSCC20_P15_LN_G12_S276_comb	malignant
HNSCC20_P5_pri_A08_S8_comb	malignant
HNSCC20_P15_LN_H01_S277_comb	malignant
HNSCC20_P5_pri_G04_S76_comb	malignant
HNSCC20_P5_pri_C02_S26_comb	malignant
HNSCC20_P5_pri_C06_S30_comb	malignant
HNSCC20_P5_pri_D04_S40_comb	malignant
HNSCC20_P5_pri_D12_S48_comb	malignant
HNSCC20_P15_LN_D07_S235_comb	malignant
HNSCC20_P15_LN_E05_S245_comb	malignant
HNSCC20_P5_pri_F01_S61_comb	malignant
HNSCC20_P15_LN_A12_S204_comb	malignant
HNSCC20_P15_LN_F05_S257_comb	malignant
HNSCC20_P15_LN_F07_S259_comb	malignant
HNSCC20_P5_pri_B07_S19_comb	malignant
HNSCC20_P15_LN_H11_S287_comb	malignant
HNSCC20_P15_LN_F08_S260_comb	malignant
HNSCC20_P5_pri_F11_S71_comb	Fibroblast
HNSCC20_P15_LN_A03_S195_comb	malignant
HNSCC20_P15_LN_H02_S278_comb	malignant
HNSCC20_P15_LN_A06_S198_comb	malignant
HNSCC20_P15_LN_H10_S286_comb	malignant
HNSCC20_P5_pri_B11_S23_comb	malignant
HNSCC20_P5_pri_G06_S78_comb	malignant
HNSCC20_P15_LN_C09_S225_comb	malignant
HNSCC20_P5_pri_B03_S15_comb	Fibroblast
HNSCC20_P15_LN_H03_S279_comb	malignant
HNSCC20_P5_pri_F07_S67_comb	malignant
HNSCC20_P5_pri_D02_S38_comb	malignant
HNSCC20_P15_LN_G08_S272_comb	malignant
HNSCC20_P15_LN_D12_S240_comb	malignant
HNSCC20_P5_pri_C01_S25_comb	malignant
HNSCC20_P15_LN_A07_S199_comb	malignant
HNSCC20_P15_LN_F03_S255_comb	malignant
HNSCC20_P15_LN_H05_S281_comb	malignant
HNSCC20_P15_LN_A04_S196_comb	malignant
HNSCC20_P15_LN_D10_S238_comb	malignant
HNSCC20_P5_pri_D10_S46_comb	malignant
HNSCC20_P15_LN_B11_S215_comb	malignant
HNSCC20_P5_pri_E08_S56_comb	malignant
HNSCC20_P15_LN_A01_S193_comb	malignant
HNSCC20_P5_pri_C04_S28_comb	Fibroblast
HNSCC20_P15_LN_C04_S220_comb	malignant
HNSCC20_P15_LN_E06_S246_comb	malignant
HNSCC20_P15_LN_C01_S217_comb	malignant
HNSCC20_P5_pri_D06_S42_comb	malignant
HNSCC20_P5_pri_G11_S83_comb	malignant
HNSCC20_P15_LN_E08_S248_comb	malignant
HNSCC20_P15_LN_G01_S265_comb	malignant
HNSCC20_P15_LN_F12_S264_comb	malignant
HNSCC20_P15_LN_D06_S234_comb	malignant
HNSCC20_P15_LN_E12_S252_comb	malignant
HNSCC20_P5_pri_H05_S89_comb	malignant
HNSCC20_P15_LN_A05_S197_comb	malignant
HNSCC20_P5_pri_G08_S80_comb	Fibroblast
HNSCC20_P5_pri_E03_S51_comb	malignant
HNSCC20_P15_LN_C11_S227_comb	malignant
HNSCC20_P5_pri_H09_S93_comb	malignant
HNSCC20_P5_pri_F08_S68_comb	malignant
HNSCC20_P15_LN_C06_S222_comb	malignant
HNSCC20_P5_pri_E06_S54_comb	malignant
HNSCC20_P15_LN_D09_S237_comb	malignant
HNSCC20_P5_pri_D07_S43_comb	malignant
HNSCC20_P5_pri_A12_S12_comb	Fibroblast
HNSCC20_P5_pri_C10_S34_comb	malignant
HNSCC20_P15_LN_C12_S228_comb	malignant
HNSCC20_P15_LN_C08_S224_comb	malignant
HNSCC20_P15_LN_F10_S262_comb	malignant
HNSCC20_P15_LN_D02_S230_comb	malignant
HNSCC20_P15_LN_G04_S268_comb	malignant
HNSCC20_P15_LN_H08_S284_comb	malignant
HNSCC20_P5_pri_E07_S55_comb	Fibroblast
HNSCC20_P5_pri_A01_S1_comb	malignant
HNSCC20_P15_LN_C05_S221_comb	malignant
HNSCC20_P15_LN_E03_S243_comb	malignant
HNSCC20_P5_pri_A03_S3_comb	malignant
HNSCC20_P15_LN_B05_S209_comb	malignant
HNSCC20_P15_LN_G11_S275_comb	malignant
HNSCC20_P15_LN_B07_S211_comb	malignant
HNSCC20_P15_LN_A08_S200_comb	malignant
HNSCC20_P15_LN_G06_S270_comb	malignant
HNSCC20_P15_LN_F06_S258_comb	malignant
HNSCC20_P15_LN_G07_S271_comb	malignant
HNSCC20_P15_LN_B01_S205_comb	malignant
HNSCC20_P15_LN_E02_S242_comb	malignant
HNSCC20_P5_pri_F06_S66_comb	malignant
HNSCC20_P5_pri_H11_S95_comb	malignant
HNSCC20_P5_pri_H04_S88_comb	malignant
HNSCC20_P5_pri_C07_S31_comb	malignant
HNSCC20_P15_LN_B08_S212_comb	malignant
HNSCC20_P5_pri_F04_S64_comb	malignant
HNSCC20_P5_pri_H01_S85_comb	Fibroblast
HNSCC20_P15_LN_E11_S251_comb	malignant
HNSCC20_P5_pri_H12_S96_comb	malignant
HNSCC20_P5_pri_G07_S79_comb	Endothelial
HNSCC20_P5_pri_B08_S20_comb	Fibroblast
HNSCC20_P5_pri_B12_S24_comb	malignant
HNSCC20_P5_pri_D09_S45_comb	malignant
HNSCC20_P15_LN_G09_S273_comb	malignant
HNSCC20_P15_LN_F11_S263_comb	malignant
HNSCC20_P15_LN_C02_S218_comb	malignant
HNSCC20_P15_LN_C07_S223_comb	malignant
HNSCC20_P15_LN_H09_S285_comb	malignant
HNSCC20_P5_pri_D01_S37_comb	malignant
HNSCC20_P15_LN_H06_S282_comb	malignant
HNSCC20_P15_LN_G10_S274_comb	malignant
HNSCC20_P15_LN_H07_S283_comb	malignant
HNSCC20_P5_pri_A06_S6_comb	malignant
HNSCC20_P15_LN_B02_S206_comb	malignant
HNSCC20_P5_pri_B05_S17_comb	malignant
HNSCC20_P15_LN_A11_S203_comb	malignant
HNSCC20_P5_pri_D11_S47_comb	malignant
HNSCC20_P15_LN_D05_S233_comb	malignant
HNSCC20_P15_LN_H12_S288_comb	malignant
HNSCC20_P5_pri_E05_S53_comb	malignant
HNSCC20_P5_pri_E12_S60_comb	malignant
HNSCC20_P5_pri_G03_S75_comb	malignant
HNSCC20_P5_pri_B01_S13_comb	Fibroblast
HNSCC20_P5_pri_A11_S11_comb	malignant
HNSCC20_P15_LN_E04_S244_comb	malignant
HNSCC20_P15_LN_D11_S239_comb	malignant
HNSCC20_P12_E06_S342_comb	malignant
HNSCC20_P1_A01_S1_comb	malignant
HNSCC20_P1_H08_S92_comb	malignant
HNSCC20_P1_C12_S36_comb	malignant
HNSCC20_P2_G02_S170_comb	malignant
HNSCC20_P2_G12_S180_comb	malignant
HNSCC20_P11_E10_S250_comb	malignant
HNSCC20_P2_G07_S175_comb	malignant
HNSCC20_P11_C05_S221_comb	malignant
HNSCC20_P11_D07_S235_comb	malignant
HNSCC20_P11_F10_S262_comb	malignant
HNSCC20_P2_H02_S182_comb	malignant
HNSCC20_P11_D09_S237_comb	malignant
HNSCC20_P11_D10_S238_comb	malignant
HNSCC20_P1_C10_S34_comb	malignant
HNSCC20_P1_H04_S88_comb	malignant
HNSCC20_P11_B03_S207_comb	malignant
HNSCC20_P1_C09_S33_comb	malignant
HNSCC20_P1_F02_S62_comb	malignant
HNSCC20_P2_H05_S185_comb	malignant
HNSCC20_P2_F07_S163_comb	malignant
HNSCC20_P12_G11_S371_comb	malignant
HNSCC20_P11_A12_S204_comb	malignant
HNSCC20_P1_B11_S23_comb	malignant
HNSCC20_P1_E02_S50_comb	malignant
HNSCC20_P12_B04_S304_comb	malignant
HNSCC20_P11_A09_S201_comb	malignant
HNSCC20_P1_C04_S28_comb	malignant
HNSCC20_P2_D12_S144_comb	malignant
HNSCC20_P1_F08_S68_comb	malignant
HNSCC20_P12_G10_S370_comb	malignant
HNSCC20_P1_B08_S20_comb	malignant
HNSCC20_P11_H12_S288_comb	malignant
HNSCC20_P11_D12_S240_comb	malignant
HNSCC20_P2_F10_S166_comb	malignant
HNSCC20_P1_F12_S72_comb	malignant
HNSCC20_P12_C06_S318_comb	malignant
HNSCC20_P11_H08_S284_comb	malignant
HNSCC20_P2_F02_S158_comb	malignant
HNSCC20_P11_H07_S283_comb	malignant
HNSCC20_P12_A01_S289_comb	malignant
HNSCC20_P11_G03_S267_comb	malignant
HNSCC20_P11_F01_S253_comb	malignant
HNSCC20_P12_D03_S327_comb	malignant
HNSCC20_P11_C09_S225_comb	malignant
HNSCC20_P12_B03_S303_comb	malignant
HNSCC20_P1_G10_S82_comb	malignant
HNSCC20_P2_B08_S116_comb	malignant
HNSCC20_P1_G11_S83_comb	malignant
HNSCC20_P11_B11_S215_comb	malignant
HNSCC20_P12_D05_S329_comb	malignant
HNSCC20_P12_D01_S325_comb	malignant
HNSCC20_P11_C11_S227_comb	malignant
HNSCC20_P2_D11_S143_comb	malignant
HNSCC20_P2_E08_S152_comb	malignant
HNSCC20_P2_E06_S150_comb	malignant
HNSCC20_P2_F08_S164_comb	malignant
HNSCC20_P1_D07_S43_comb	malignant
HNSCC20_P2_A04_S100_comb	malignant
HNSCC20_P1_H07_S91_comb	malignant
HNSCC20_P12_B01_S301_comb	malignant
HNSCC20_P1_D02_S38_comb	malignant
HNSCC20_P11_H11_S287_comb	malignant
HNSCC20_P11_B06_S210_comb	malignant
HNSCC20_P2_B05_S113_comb	malignant
HNSCC20_P11_H05_S281_comb	malignant
HNSCC20_P11_A02_S194_comb	malignant
HNSCC20_P12_F02_S350_comb	malignant
HNSCC20_P2_C01_S121_comb	malignant
HNSCC20_P2_G05_S173_comb	malignant
HNSCC20_P1_G05_S77_comb	malignant
HNSCC20_P2_H12_S192_comb	malignant
HNSCC20_P11_F02_S254_comb	malignant
HNSCC20_P11_G04_S268_comb	malignant
HNSCC20_P12_F11_S359_comb	malignant
HNSCC20_P2_C02_S122_comb	malignant
HNSCC20_P2_H07_S187_comb	malignant
HNSCC20_P1_D05_S41_comb	malignant
HNSCC20_P1_E11_S59_comb	malignant
HNSCC20_P2_G06_S174_comb	malignant
HNSCC20_P2_G03_S171_comb	malignant
HNSCC20_P2_C10_S130_comb	malignant
HNSCC20_P12_D08_S332_comb	malignant
HNSCC20_P2_E03_S147_comb	malignant
HNSCC20_P12_E02_S338_comb	malignant
HNSCC20_P2_F11_S167_comb	malignant
HNSCC20_P1_A10_S10_comb	malignant
HNSCC20_P1_A09_S9_comb	malignant
HNSCC20_P2_B03_S111_comb	malignant
HNSCC20_P2_D09_S141_comb	malignant
HNSCC20_P12_A10_S298_comb	malignant
HNSCC20_P11_B05_S209_comb	malignant
HNSCC20_P2_E07_S151_comb	malignant
HNSCC20_P11_E02_S242_comb	malignant
HNSCC20_P2_D04_S136_comb	malignant
HNSCC20_P1_D03_S39_comb	malignant
HNSCC20_P2_F03_S159_comb	malignant
HNSCC20_P12_D12_S336_comb	malignant
HNSCC20_P12_A05_S293_comb	malignant
HNSCC20_P11_H04_S280_comb	Fibroblast
HNSCC20_P2_B06_S114_comb	malignant
HNSCC20_P2_H03_S183_comb	malignant
HNSCC20_P11_A03_S195_comb	malignant
HNSCC20_P1_C05_S29_comb	malignant
HNSCC20_P12_D11_S335_comb	malignant
HNSCC20_P11_A04_S196_comb	malignant
HNSCC20_P2_D10_S142_comb	malignant
HNSCC20_P2_D01_S133_comb	malignant
HNSCC20_P1_D12_S48_comb	malignant
HNSCC20_P2_C06_S126_comb	malignant
HNSCC20_P1_E10_S58_comb	malignant
HNSCC20_P11_G11_S275_comb	malignant
HNSCC20_P11_G12_S276_comb	malignant
HNSCC20_P12_E10_S346_comb	malignant
HNSCC20_P2_E02_S146_comb	malignant
HNSCC20_P2_C08_S128_comb	malignant
HNSCC20_P12_B10_S310_comb	malignant
HNSCC20_P11_H10_S286_comb	malignant
HNSCC20_P1_F04_S64_comb	malignant
HNSCC20_P12_E05_S341_comb	malignant
HNSCC20_P12_H11_S383_comb	malignant
HNSCC20_P1_A03_S3_comb	malignant
HNSCC20_P12_D09_S333_comb	malignant
HNSCC20_P11_C02_S218_comb	malignant
HNSCC20_P12_E04_S340_comb	malignant
HNSCC20_P11_G09_S273_comb	malignant
HNSCC20_P2_E10_S154_comb	malignant
HNSCC20_P2_C04_S124_comb	malignant
HNSCC20_P12_E11_S347_comb	malignant
HNSCC20_P12_H05_S377_comb	malignant
HNSCC20_P12_E03_S339_comb	malignant
HNSCC20_P1_D06_S42_comb	malignant
HNSCC20_P2_F06_S162_comb	malignant
HNSCC20_P12_H09_S381_comb	malignant
HNSCC20_P11_C03_S219_comb	malignant
HNSCC20_P12_F04_S352_comb	malignant
HNSCC20_P11_E09_S249_comb	malignant
HNSCC20_P1_H03_S87_comb	malignant
HNSCC20_P12_D04_S328_comb	malignant
HNSCC20_P2_A03_S99_comb	malignant
HNSCC20_P1_B10_S22_comb	malignant
HNSCC20_P2_F01_S157_comb	malignant
HNSCC20_P1_H02_S86_comb	malignant
HNSCC20_P1_A12_S12_comb	Fibroblast
HNSCC20_P1_A06_S6_comb	malignant
HNSCC20_P1_F10_S70_comb	malignant
HNSCC20_P2_A08_S104_comb	malignant
HNSCC20_P1_G09_S81_comb	malignant
HNSCC20_P11_H06_S282_comb	malignant
HNSCC20_P11_G10_S274_comb	malignant
HNSCC20_P11_A01_S193_comb	malignant
HNSCC20_P1_B02_S14_comb	malignant
HNSCC20_P11_D06_S234_comb	malignant
HNSCC20_P1_D01_S37_comb	malignant
HNSCC20_P2_B02_S110_comb	malignant
HNSCC20_P11_B09_S213_comb	malignant
HNSCC20_P1_H11_S95_comb	malignant
HNSCC20_P1_G07_S79_comb	malignant
HNSCC20_P12_E08_S344_comb	malignant
HNSCC20_P2_A05_S101_comb	malignant
HNSCC20_P2_A07_S103_comb	malignant
HNSCC20_P2_B11_S119_comb	malignant
HNSCC20_P11_C07_S223_comb	malignant
HNSCC20_P12_F08_S356_comb	malignant
HNSCC20_P11_G08_S272_comb	malignant
HNSCC20_P11_F09_S261_comb	malignant
HNSCC20_P2_C03_S123_comb	malignant
HNSCC20_P2_D07_S139_comb	malignant
HNSCC20_P12_B07_S307_comb	malignant
HNSCC20_P1_G02_S74_comb	malignant
HNSCC20_P12_G07_S367_comb	malignant
HNSCC20_P12_H01_S373_comb	malignant
HNSCC20_P1_C08_S32_comb	malignant
HNSCC20_P2_C09_S129_comb	malignant
HNSCC20_P12_H02_S374_comb	malignant
HNSCC20_P1_E05_S53_comb	malignant
HNSCC20_P1_B09_S21_comb	malignant
HNSCC20_P11_B08_S212_comb	malignant
HNSCC20_P12_F05_S353_comb	malignant
HNSCC20_P11_G05_S269_comb	malignant
HNSCC20_P1_G12_S84_comb	malignant
HNSCC20_P1_B01_S13_comb	malignant
HNSCC20_P1_D08_S44_comb	malignant
HNSCC20_P11_E03_S243_comb	malignant
HNSCC20_P1_A05_S5_comb	malignant
HNSCC20_P12_H10_S382_comb	malignant
HNSCC20_P11_E07_S247_comb	malignant
HNSCC20_P12_E12_S348_comb	malignant
HNSCC20_P1_H06_S90_comb	malignant
HNSCC20_P1_B06_S18_comb	malignant
HNSCC20_P12_G01_S361_comb	malignant
HNSCC20_P11_B01_S205_comb	malignant
HNSCC20_P1_E08_S56_comb	malignant
HNSCC20_P12_B09_S309_comb	malignant
HNSCC20_P11_D08_S236_comb	malignant
HNSCC20_P11_A06_S198_comb	malignant
HNSCC20_P2_A02_S98_comb	malignant
HNSCC20_P2_B01_S109_comb	malignant
HNSCC20_P1_B04_S16_comb	malignant
HNSCC20_P1_C11_S35_comb	malignant
HNSCC20_P11_D02_S230_comb	malignant
HNSCC20_P12_C12_S324_comb	malignant
HNSCC20_P11_E04_S244_comb	malignant
HNSCC20_P1_H10_S94_comb	malignant
HNSCC20_P12_G12_S372_comb	malignant
HNSCC20_P2_C05_S125_comb	malignant
HNSCC20_P11_C06_S222_comb	malignant
HNSCC20_P11_D11_S239_comb	malignant
HNSCC20_P2_H10_S190_comb	malignant
HNSCC20_P1_G01_S73_comb	malignant
HNSCC20_P12_D06_S330_comb	malignant
HNSCC20_P12_A11_S299_comb	malignant
HNSCC20_P1_H01_S85_comb	malignant
HNSCC20_P1_A04_S4_comb	malignant
HNSCC20_P11_F05_S257_comb	malignant
HNSCC20_P2_B07_S115_comb	malignant
HNSCC20_P11_H02_S278_comb	malignant
HNSCC20_P1_A11_S11_comb	malignant
HNSCC20_P12_A12_S300_comb	malignant
HNSCC20_P11_E11_S251_comb	malignant
HNSCC20_P1_D09_S45_comb	malignant
HNSCC20_P1_B05_S17_comb	malignant
HNSCC20_P11_E01_S241_comb	malignant
HNSCC20_P1_D10_S46_comb	malignant
HNSCC20_P1_G08_S80_comb	malignant
HNSCC20_P1_C03_S27_comb	malignant
HNSCC20_P2_C07_S127_comb	malignant
HNSCC20_P2_G01_S169_comb	malignant
HNSCC20_P11_E06_S246_comb	malignant
HNSCC20_P12_C05_S317_comb	malignant
HNSCC20_P1_E04_S52_comb	malignant
HNSCC20_P2_H09_S189_comb	malignant
HNSCC20_P1_F09_S69_comb	malignant
HNSCC20_P1_D11_S47_comb	malignant
HNSCC20_P2_H08_S188_comb	malignant
HNSCC20_P12_A08_S296_comb	malignant
HNSCC20_P2_G04_S172_comb	malignant
HNSCC20_P11_F08_S260_comb	malignant
HNSCC20_P12_F10_S358_comb	malignant
HNSCC20_P2_F04_S160_comb	malignant
HNSCC20_P11_F06_S258_comb	malignant
HNSCC20_P2_C12_S132_comb	malignant
HNSCC20_P1_G06_S78_comb	malignant
HNSCC20_P12_B06_S306_comb	malignant
HNSCC20_P12_H07_S379_comb	malignant
HNSCC20_P2_A10_S106_comb	malignant
HNSCC20_P12_H03_S375_comb	malignant
HNSCC20_P2_F05_S161_comb	malignant
HNSCC20_P2_E05_S149_comb	malignant
