cells	labels
PTR86-20170215	P
PTR86-20170411	P
PTR86-20170413	P
PTR86-20180123	P
PTR86-20180309	P
PTR87-20161012	P
PTR87-20161212	P
PTR87-20161228	P
PTR87-20170411	P
PTR87-20170413	P
PTR87-20180309	P
PTR88-0909-ZL	P
PTR88-20161012	P
PTR88-20161212	P
PTR88-20180309	P
PTR89-20161228	P
PTR9-0909-ZL	P
PTR9-20161012	P
PTR9-20161212	P
PTR9-20161228	P
PTR9-20170215	P
PTR9-20170413	P
PTR9-20170825	P
PTR9-20180123	P
PTR90-20161012	P
PTR90-20170411	P
PTR90-20170413	P
PTR90-20180123	P
PTR90-20180309	P
PTR91-20161012	P
PTR91-20161212	P
PTR91-20170411	P
PTR91-20180309	P
PTR92-0909-ZL	P
PTR92-20161212	P
PTR92-20161228	P
PTR92-20170413	P
PTR92-20180123	P
PTR92-20180309	P
PTR93-0909-ZL	P
PTR93-20161212	P
PTR93-20170215	P
PTR93-20170411	P
PTR93-20170413	P
PTR93-20180123	P
PTR93-20180309	P
PTR94-20161012	P
PTR94-20161212	P
PTR95-0909-ZL	P
PTR95-20161012	P
PTR95-20161228	P
PTR95-20170825	P
PTR95-20180309	P
PTR96-20161012	P
PTR96-20161212	P
PTR96-20170215	P
PTR96-20170411	P
PTR96-20170825	P
PTR96-20180309	P
PTR97-20170825	P
PTR99-20170825	P
PTY1-20160909	P
PTY10-20160909	P
PTY10-20161012	P
PTY11-20160909	P
PTY13-20161012	P
PTY14-20160909	P
PTY14-20161012	P
PTY15-20160909	P
PTY15-20161012	P
PTY16-20161012	P
PTY17-20161012	P
PTY18-20161012	P
PTY19-20161012	P
PTY2-20160909	P
PTY20-20160909	P
PTY21-20160909	P
PTY21-20161012	P
PTY22-20160909	P
PTY22-20161012	P
PTY23-20161012	P
PTY24-20161012	P
PTY25-20160909	P
PTY25-20161012	P
PTY26-20160909	P
PTY26-20161012	P
PTY27-20160909	P
PTY27-20161012	P
PTY28-20160909	P
PTY28-20161012	P
PTY29-20160909	P
PTY3-20161012	P
PTY30-20160909	P
PTY30-20161012	P
PTY32-20161012	P
PTY33-20161012	P
PTY34-20161012	P
PTY35-20160909	P
PTY35-20161012	P
PTY36-20160909	P
PTY36-20161012	P
PTY37-20160909	P
PTY37-20161012	P
PTY38-20160909	P
PTY38-20161012	P
PTY39-20160909	P
PTY39-20161012	P
PTY4-20160909	P
PTY40-20161012	P
PTY42-20160909	P
PTY43-20160909	P
PTY44-20160909	P
PTY44-20161012	P
PTY45-20161012	P
PTY46-20161012	P
PTY47-20160909	P
PTY47-20161012	P
PTY48-20161012	P
PTY49-20161012	P
PTY5-20160909	P
PTY5-20161012	P
PTY50-20160909	P
PTY50-20161012	P
PTY52-20160909	P
PTY55-20160909	P
PTY55-20161012	P
PTY56-20161012	P
PTY57-20161012	P
PTY58-20160909	P
PTY58-20161012	P
PTY59-20161012	P
PTY60-20160909	P
PTY60-20161012	P
PTY61-20161012	P
PTY62-20161012	P
PTY65-20161012	P
PTY66-20160909	P
PTY66-20161012	P
PTY67-20161012	P
PTY68-20161012	P
PTY69-20160909	P
PTY7-20161012	P
PTY71-20160909	P
PTY71-20161012	P
PTY74-20161012	P
PTY75-20160909	P
PTY75-20161012	P
PTY76-20161012	P
PTY77-20160909	P
PTY77-20161012	P
PTY78-20161012	P
PTY79-20160909	P
PTY79-20161012	P
PTY8-20161012	P
PTY80-20161012	P
PTY81-20160909	P
PTY82-20160909	P
PTY82-20161012	P
PTY83-20160909	P
PTY83-20161012	P
PTY84-20161012	P
PTY85-20160909	P
PTY85-20161012	P
PTY86-20160909	P
PTY86-20161012	P
PTY87-20160909	P
PTY87-20161012	P
PTY88-20161012	P
PTY89-20160909	P
PTY89-20161012	P
PTY90-20160909	P
PTY90-20161012	P
PTY91-20160909	P
PTY91-20161012	P
PTY92-20161012	P
PTY93-20160909	P
PTY93-20161012	P
PTY94-20160909	P
PTY94-20161012	P
PTY95-20161012	P
TP71-20180123	T
TP710-20180123	T
TP7102-20180123	T
TP7103-20180123	T
TP7106-20180123	T
TP7107-20180123	T
TP7108-20180123	T
TP711-20180123	T
TP711-20180309	T
TP7110-20180123	T
TP7111-20180123	T
TP7112-20180123	T
TP7115-20180123	T
TP7116-20180123	T
TP7117-20180123	T
TP7119-20180123	T
TP7120-20180123	T
TP7122-20180123	T
TP7124-20180123	T
TP7125-20180123	T
TP7127-20180123	T
TP7128-20180123	T
TP7129-20180123	T
TP713-20180123	T
TP7131-20180123	T
TP7132-20180123	T
TP7133-20180123	T
TP7136-20180123	T
TP7137-20180123	T
TP714-20180123	T
TP714-20180309	T
TP7140-20180123	T
TP7143-20180123	T
TP7146-20180123	T
TP7147-20180123	T
TP715-20180309	T
TP7150-20180123	T
TP7151-20180123	T
TP7152-20180123	T
TP7155-20180123	T
TP7162-20180123	T
TP7163-20180123	T
TP7165-20180123	T
TP7166-20180123	T
TP7167-20180123	T
TP7168-20180123	T
TP7169-20180123	T
TP717-20180123	T
TP7170-20180123	T
TP7171-20180123	T
TP7172-20180123	T
TP7174-20180123	T
TP718-20180123	T
TP718-20180309	T
TP7183-20180123	T
TP7184-20180123	T
TP7187-20180123	T
TP7188-20180123	T
TP7190-20180123	T
TP7191-20180123	T
TP7192-20180123	T
TP720-20180123	T
TP721-20180123	T
TP722-20180123	T
TP723-20180309	T
TP724-20180123	T
TP724-20180309	T
TP727-20180123	T
TP727-20180309	T
TP728-20180309	T
TP73-20180309	T
TP730-20180123	T
TP730-20180309	T
TP731-20180123	T
TP732-20180123	T
TP732-20180309	T
TP733-20180123	T
TP733-20180309	T
TP734-20180123	T
TP736-20180123	T
TP737-20180309	T
TP738-20180123	T
TP738-20180309	T
TP739-20180123	T
TP739-20180309	T
TP74-20180123	T
TP74-20180309	T
TP740-20180123	T
TP741-20180309	T
TP742-20180123	T
TP743-20180309	T
TP744-20180123	T
TP744-20180309	T
TP746-20180123	T
TP746-20180309	T
TP747-20180309	T
TP748-20180123	T
TP748-20180309	T
TP749-20180123	T
TP75-20180123	T
TP750-20180123	T
TP752-20180123	T
TP753-20180309	T
TP755-20180123	T
TP755-20180309	T
TP756-20180123	T
TP757-20180123	T
TP757-20180309	T
TP758-20180309	T
TP759-20180309	T
TP760-20180123	T
TP760-20180309	T
TP761-20180123	T
TP762-20180309	T
TP763-20180309	T
TP764-20180123	T
TP764-20180309	T
TP765-20180123	T
TP766-20180309	T
TP768-20180309	T
TP769-20180123	T
TP769-20180309	T
TP770-20180123	T
TP770-20180309	T
TP771-20180309	T
TP773-20180123	T
TP774-20180123	T
TP774-20180309	T
TP775-20180123	T
TP776-20180309	T
TP778-20180123	T
TP778-20180309	T
TP780-20180309	T
TP781-20180123	T
TP781-20180309	T
TP782-20180123	T
TP783-20180309	T
TP784-20180309	T
TP785-20180309	T
TP787-20180309	T
TP788-20180123	T
TP789-20180309	T
TP790-20180123	T
TP790-20180309	T
TP791-20180123	T
TP792-20180123	T
TP792-20180309	T
TP793-20180123	T
TP794-20180123	T
TP795-20180123	T
TP796-20180123	T
TP796-20180309	T
TP799-20180123	T
TTH1-0909-ZL	T
TTH1-161012	T
TTH1-20161228	T
TTH1-20170215	T
TTH1-20170413	T
TTH1-20180123	T
TTH10-0909-ZL	T
TTH10-20161212	T
TTH10-20170215	T
TTH10-20180123	T
TTH100-20170215	T
TTH100-20180123	T
TTH100-20180309	T
TTH101-0909-ZL	T
TTH101-20161012	T
TTH101-20180309	T
TTH102-20170215	T
TTH102-20170413	T
TTH102-20170825	T
TTH102-20180309	T
TTH103-20161012	T
TTH103-20170413	T
TTH103-20170825	T
TTH104-0909-ZL	T
TTH104-20161012	T
TTH104-20170215	T
TTH104-20170825	T
TTH104-20180123	T
TTH104-20180309	T
TTH105-20170215	T
TTH105-20170825	T
TTH105-20180123	T
TTH106-20170413	T
TTH106-20170825	T
TTH106-20180123	T
TTH107-0909-ZL	T
TTH107-20161012	T
TTH107-20170215	T
TTH107-20170825	T
TTH107-20180123	T
TTH107-20180309	T
TTH108-0909-ZL	T
TTH108-20170413	T
TTH108-20180123	T
TTH109-20161012	T
TTH109-20170825	T
TTH11-0909-ZL	T
TTH11-161012	T
TTH11-20161212	T
TTH11-20170215	T
TTH11-20170411	T
TTH11-20170413	T
TTH11-20180309	T
TTH110-0909-ZL	T
TTH110-20180309	T
TTH111-20161012	T
TTH111-20170215	T
TTH111-20170413	T
TTH111-20170825	T
TTH111-20180123	T
TTH112-0909-ZL	T
TTH112-20161012	T
TTH112-20180309	T
TTH113-20161012	T
TTH113-20170413	T
TTH113-20170825	T
TTH113-20180123	T
TTH114-0909-ZL	T
TTH114-20161012	T
TTH114-20170215	T
TTH114-20170413	T
TTH115-0909-ZL	T
TTH115-20161012	T
TTH115-20180123	T
TTH116-20161012	T
TTH117-0909-ZL	T
TTH117-20170215	T
TTH118-0909-ZL	T
TTH118-20161012	T
TTH118-20170413	T
TTH118-20170825	T
TTH118-20180123	T
TTH119-20161012	T
TTH119-20170215	T
TTH119-20170413	T
TTH119-20180123	T
TTH12-20161212	T
TTH12-20161228	T
TTH12-20170411	T
TTH12-20170413	T
TTH120-0909-ZL	T
TTH120-20161012	T
TTH120-20170413	T
TTH120-20180123	T
TTH121-0909-ZL	T
TTH121-20161012	T
TTH121-20170825	T
TTH122-0909-ZL	T
TTH122-20161012	T
TTH122-20170215	T
TTH122-20170413	T
TTH122-20170825	T
TTH123-0909-ZL	T
TTH123-20170215	T
TTH123-20170413	T
TTH123-20170825	T
TTH124-0909-ZL	T
TTH124-20161012	T
TTH124-20170215	T
TTH124-20170413	T
TTH124-20170825	T
TTH125-20161012	T
TTH125-20170413	T
TTH125-20180123	T
TTH126-0909-ZL	T
TTH126-20161012	T
TTH126-20170215	T
TTH126-20170825	T
TTH126-20180123	T
TTH126-20180309	T
TTH127-20161012	T
TTH127-20170413	T
TTH127-20170825	T
TTH127-20180309	T
TTH128-0909-ZL	T
TTH128-20161012	T
TTH128-20170215	T
TTH128-20180123	T
TTH128-20180309	T
TTH129-0909-ZL	T
TTH129-20161012	T
TTH129-20180123	T
TTH13-0909-ZL	T
TTH13-161012	T
TTH13-20170215	T
TTH13-20170411	T
TTH13-20170413	T
TTH13-20180123	T
TTH130-0909-ZL	T
TTH130-20161012	T
TTH130-20170413	T
TTH130-20170825	T
TTH130-20180309	T
TTH131-0909-ZL	T
TTH131-20161012	T
TTH131-20170413	T
TTH131-20170825	T
TTH132-0909-ZL	T
TTH132-20161012	T
TTH132-20170413	T
TTH132-20170825	T
TTH133-0909-ZL	T
TTH133-20161012	T
TTH133-20170413	T
TTH134-20161012	T
TTH134-20170413	T
TTH134-20170825	T
TTH134-20180309	T
TTH135-20161012	T
TTH135-20170413	T
TTH136-0909-ZL	T
TTH136-20161012	T
TTH136-20170413	T
TTH136-20170825	T
TTH137-0909-ZL	T
TTH137-20161012	T
TTH137-20170413	T
TTH138-0909-ZL	T
TTH138-20170413	T
TTH138-20170825	T
TTH138-20180123	T
TTH139-0909-ZL	T
TTH139-20170825	T
TTH139-20180123	T
TTH139-20180309	T
TTH14-20161212	T
TTH14-20161228	T
TTH14-20170215	T
TTH14-20170411	T
TTH14-20170413	T
TTH14-20180123	T
TTH140-0909-ZL	T
TTH140-20170413	T
TTH140-20170825	T
TTH140-20180123	T
TTH140-20180309	T
TTH141-0909-ZL	T
TTH141-20161012	T
TTH141-20170413	T
TTH141-20180123	T
TTH142-0909-ZL	T
TTH142-20180309	T
TTH143-0909-ZL	T
TTH143-20161012	T
TTH143-20180123	T
TTH144-0909-ZL	T
TTH144-20161012	T
TTH144-20170825	T
TTH144-20180123	T
TTH144-20180309	T
TTH145-0909-ZL	T
TTH145-20161012	T
TTH145-20170825	T
TTH145-20180123	T
TTH146-0909-ZL	T
TTH146-20161012	T
TTH146-20170825	T
TTH146-20180309	T
TTH147-20161012	T
TTH148-20161012	T
TTH148-20180123	T
TTH149-0909-ZL	T
TTH149-20161012	T
TTH149-20170825	T
TTH149-20180123	T
TTH149-20180309	T
TTH15-20170215	T
TTH15-20170411	T
TTH15-20180123	T
TTH15-20180309	T
TTH150-20161012	T
TTH150-20180123	T
TTH151-20170825	T
TTH151-20180123	T
TTH152-20161012	T
TTH152-20170825	T
TTH153-0909-ZL	T
TTH153-20161012	T
TTH154-0909-ZL	T
TTH154-20180123	T
TTH155-20161012	T
TTH155-20170825	T
TTH157-20161012	T
TTH157-20180123	T
TTH158-20161012	T
TTH158-20170825	T
TTH158-20180309	T
TTH159-0909-ZL	T
TTH159-20170825	T
TTH159-20180309	T
TTH16-0909-ZL	T
TTH16-161012	T
TTH16-20161212	T
TTH16-20170215	T
TTH16-20170411	T
TTH16-20180123	T
TTH16-20180309	T
TTH160-0909-ZL	T
TTH160-20161012	T
TTH160-20170825	T
TTH160-20180309	T
TTH161-20161012	T
TTH161-20180123	T
TTH163-20170825	T
TTH164-0909-ZL	T
TTH164-20161012	T
TTH164-20170825	T
TTH165-0909-ZL	T
TTH165-20161012	T
TTH165-20170825	T
TTH166-20161012	T
TTH166-20180123	T
TTH167-0909-ZL	T
TTH167-20170825	T
TTH167-20180123	T
TTH167-20180309	T
TTH168-0909-ZL	T
TTH168-20170825	T
TTH168-20180123	T
TTH169-0909-ZL	T
TTH169-20161012	T
TTH17-0909-ZL	T
TTH17-161012	T
TTH17-20161212	T
TTH17-20170215	T
TTH17-20170411	T
TTH17-20180309	T
TTH170-0909-ZL	T
TTH170-20161012	T
TTH170-20170825	T
TTH170-20180123	T
TTH171-0909-ZL	T
TTH171-20161012	T
TTH172-20161012	T
TTH172-20170825	T
TTH172-20180123	T
TTH173-0909-ZL	T
TTH173-20161012	T
TTH173-20170825	T
TTH174-20161012	T
TTH174-20170825	T
TTH174-20180123	T
TTH175-20161012	T
TTH175-20170825	T
TTH176-20180123	T
TTH177-20161012	T
TTH177-20170825	T
TTH178-20161012	T
TTH18-0909-ZL	T
TTH18-161012	T
TTH18-20170215	T
TTH18-20170411	T
TTH18-20170413	T
TTH18-20180309	T
TTH180-20161012	T
TTH181-20170825	T
TTH182-20161012	T
TTH182-20170825	T
TTH183-20161012	T
TTH184-20161012	T
TTH184-20170825	T
TTH185-0909-ZL	T
TTH185-20161012	T
TTH186-0909-ZL	T
TTH186-20161012	T
TTH187-20161012	T
TTH188-0909-ZL	T
TTH188-20170825	T
TTH189-20170825	T
TTH19-0909-ZL	T
TTH19-20170215	T
TTH19-20170411	T
TTH19-20170413	T
TTH19-20180123	T
TTH190-0909-ZL	T
TTH190-20170825	T
TTH191-0909-ZL	T
TTH192-20161012	T
TTH192-20170825	T
TTH194-160909-ZL	T
TTH194-20170825	T
TTH195-0909-ZL	T
TTH195-20170825	T
TTH196-20170825	T
TTH197-20170825	T
TTH199-20170825	T
TTH2-0909-ZL	T
TTH2-161012	T
TTH2-20161212	T
TTH2-20170215	T
TTH2-20170411	T
TTH2-20180309	T
TTH20-0909-ZL	T
TTH20-161012	T
TTH20-20161212	T
TTH20-20170215	T
TTH20-20170411	T
TTH20-20170413	T
TTH20-20180123	T
TTH200-0909-ZL	T
TTH201-20170825	T
TTH202-20170825	T
TTH203-160909-ZL	T
TTH203-20170825	T
TTH204-20170825	T
TTH205-160909-ZL	T
TTH205-20170825	T
TTH207-160909-ZL	T
TTH209-160909-ZL	T
TTH21-0909-ZL	T
TTH21-161012	T
TTH21-20161212	T
TTH21-20170215	T
TTH21-20170413	T
TTH210-20170825	T
TTH211-20170825	T
TTH213-160909-ZL	T
TTH215-160909-ZL	T
TTH215-20170825	T
TTH216-20170825	T
TTH217-160909-ZL	T
TTH218-160909-ZL	T
TTH22-0909-ZL	T
TTH22-20161212	T
TTH22-20170411	T
TTH22-20180309	T
TTH220-160909-ZL	T
TTH222-160909-ZL	T
TTH223-160909-ZL	T
TTH223-20170825	T
TTH224-20170825	T
TTH226-160909-ZL	T
TTH226-20170825	T
TTH228-20170825	T
TTH229-160909-ZL	T
TTH229-20170825	T
TTH23-0909-ZL	T
TTH23-20161212	T
TTH23-20161228	T
TTH23-20170215	T
TTH23-20170413	T
TTH23-20180123	T
TTH23-20180309	T
TTH230-160909-ZL	T
TTH230-20170825	T
TTH231-20170825	T
TTH233-160909-ZL	T
TTH234-160909-ZL	T
TTH235-20170825	T
TTH236-160909-ZL	T
TTH237-0909-ZL	T
TTH237-20170825	T
TTH238-20170825	T
TTH239-20170825	T
TTH24-0909-ZL	T
TTH24-20161228	T
TTH24-20170215	T
TTH24-20170411	T
TTH24-20180123	T
TTH240-20170825	T
TTH242-20170825	T
TTH243-160909-ZL	T
TTH243-20170825	T
TTH244-160909-ZL	T
TTH244-20170825	T
TTH248-20170825	T
TTH249-160909-ZL	T
TTH249-20170825	T
TTH25-0909-ZL	T
TTH25-161012	T
TTH25-20161228	T
TTH25-20170215	T
TTH25-20180123	T
TTH25-20180309	T
TTH250-160909-ZL	T
TTH251-160909-ZL	T
TTH252-160909-ZL	T
TTH252-20170825	T
TTH253-20170825	T
TTH254-20170825	T
TTH256-20170825	T
TTH257-160909-ZL	T
TTH257-20170825	T
TTH259-160909-ZL	T
TTH26-0909-ZL	T
TTH26-20161228	T
TTH26-20170411	T
TTH26-20170413	T
TTH26-20180123	T
TTH261-0909-ZL	T
TTH261-20170825	T
TTH262-160909-ZL	T
TTH263-20170825	T
TTH267-20170825	T
TTH27-20170215	T
TTH27-20170411	T
TTH27-20180309	T
TTH270-20170825	T
TTH271-20170825	T
TTH272-20170825	T
TTH273-20170825	T
TTH274-20170825	T
TTH276-20170825	T
TTH279-20170825	T
TTH28-0909-ZL	T
TTH28-161012	T
TTH28-20161212	T
TTH28-20170215	T
TTH28-20170411	T
TTH28-20180123	T
TTH28-20180309	T
TTH282-20170825	T
TTH287-20170825	T
TTH29-161012	T
TTH29-20170411	T
TTH29-20180123	T
TTH3-161012	T
TTH3-20170215	T
TTH3-20170411	T
TTH3-20170413	T
TTH3-20180309	T
TTH30-0909-ZL	T
TTH30-20161212	T
TTH30-20161228	T
TTH30-20170411	T
TTH30-20170413	T
TTH30-20180123	T
TTH31-0909-ZL	T
TTH31-20161228	T
TTH31-20170413	T
TTH31-20180123	T
TTH32-0909-ZL	T
TTH32-20170215	T
TTH32-20180123	T
TTH32-20180309	T
TTH33-0909-ZL	T
TTH33-161012	T
TTH33-20161228	T
TTH33-20170215	T
TTH33-20180309	T
TTH34-0909-ZL	T
TTH34-161012	T
TTH34-20161212	T
TTH34-20170215	T
TTH34-20170411	T
TTH34-20170413	T
TTH35-161012	T
TTH35-20170215	T
TTH35-20180309	T
TTH36-161012	T
TTH36-20170215	T
TTH36-20170411	T
TTH36-20180123	T
TTH36-20180309	T
TTH37-0909-ZL	T
TTH37-161012	T
TTH37-20170215	T
TTH38-0909-ZL	T
TTH38-161012	T
TTH38-20161212	T
TTH38-20170411	T
TTH38-20170413	T
TTH39-0909-ZL	T
TTH39-161012	T
TTH39-20170411	T
TTH39-20180123	T
TTH39-20180309	T
TTH4-0909-ZL	T
TTH4-161012	T
TTH4-20161212	T
TTH4-20170411	T
TTH4-20170413	T
TTH4-20180123	T
TTH4-20180309	T
TTH40-20170411	T
TTH40-20170413	T
TTH40-20180123	T
TTH41-0909-ZL	T
TTH41-161012	T
TTH41-20170411	T
TTH41-20180309	T
TTH42-161012	T
TTH42-20170215	T
TTH42-20170413	T
TTH42-20180309	T
TTH43-161012	T
TTH43-20170413	T
TTH44-0909-ZL	T
TTH44-20161212	T
TTH44-20161228	T
TTH44-20170411	T
TTH44-20180123	T
TTH44-20180309	T
TTH45-0909-ZL	T
TTH45-161012	T
TTH45-20161212	T
TTH45-20170215	T
TTH45-20170411	T
TTH46-0909-ZL	T
TTH46-161012	T
TTH46-20180309	T
TTH47-0909-ZL	T
TTH47-161012	T
TTH47-20161212	T
TTH47-20161228	T
TTH47-20170411	T
TTH47-20170413	T
TTH47-20180123	T
TTH47-20180309	T
TTH48-0909-ZL	T
TTH48-20170215	T
TTH48-20170413	T
TTH48-20180123	T
TTH49-161012	T
TTH49-20161228	T
TTH49-20170411	T
TTH49-20170413	T
TTH49-20180123	T
TTH5-0909-ZL	T
TTH5-20161212	T
TTH5-20170215	T
TTH5-20180123	T
TTH5-20180309	T
TTH50-161012	T
TTH50-20161212	T
TTH50-20170215	T
TTH50-20170411	T
TTH50-20170413	T
TTH51-0909-ZL	T
TTH51-161012	T
TTH51-20161212	T
TTH51-20161228	T
TTH51-20170413	T
TTH52-0909-ZL	T
TTH52-161012	T
TTH52-20161212	T
TTH52-20170215	T
TTH52-20170413	T
TTH52-20180123	T
TTH52-20180309	T
TTH53-0909-ZL	T
TTH53-20161212	T
TTH53-20170413	T
TTH54-161012	T
TTH54-20170215	T
TTH54-20170413	T
TTH54-20180309	T
TTH55-0909-ZL	T
TTH55-161012	T
TTH55-20161228	T
TTH55-20170215	T
TTH55-20170413	T
TTH55-20180123	T
TTH55-20180309	T
TTH56-0909-ZL	T
TTH56-20161212	T
TTH56-20170215	T
TTH56-20170411	T
TTH56-20180123	T
TTH56-20180309	T
TTH57-0909-ZL	T
TTH57-20161212	T
TTH57-20180123	T
TTH57-20180309	T
TTH58-161012	T
TTH58-20161212	T
TTH58-20170411	T
TTH58-20180309	T
TTH59-0909-ZL	T
TTH59-161012	T
TTH59-20161212	T
TTH59-20170215	T
TTH59-20170413	T
TTH59-20180309	T
TTH6-0909-ZL	T
TTH6-161012	T
TTH6-20161212	T
TTH6-20170215	T
TTH6-20170411	T
TTH6-20170413	T
TTH6-20180123	T
TTH60-0909-ZL	T
TTH60-161012	T
TTH60-20161212	T
TTH60-20161228	T
TTH60-20170215	T
TTH60-20170411	T
TTH60-20170413	T
TTH60-20180309	T
TTH61-0909-ZL	T
TTH61-161012	T
TTH61-20161212	T
TTH61-20170215	T
TTH61-20170413	T
TTH62-0909-ZL	T
TTH62-161012	T
TTH62-20170413	T
TTH62-20180123	T
TTH63-161012	T
TTH63-20161228	T
TTH63-20170215	T
TTH63-20170411	T
TTH63-20170413	T
TTH63-20180309	T
TTH64-0909-ZL	T
TTH64-161012	T
TTH64-20161228	T
TTH64-20170215	T
TTH64-20170411	T
TTH64-20170413	T
TTH64-20180123	T
TTH65-161012	T
TTH65-20161228	T
TTH65-20170215	T
TTH65-20170411	T
TTH65-20170413	T
TTH65-20180123	T
TTH66-0909-ZL	T
TTH66-20161212	T
TTH66-20161228	T
TTH66-20170215	T
TTH66-20170411	T
TTH66-20170413	T
TTH66-20180123	T
TTH66-20180309	T
TTH67-0909-ZL	T
TTH67-161012	T
TTH67-20170215	T
TTH67-20170411	T
TTH68-0909-ZL	T
TTH68-161012	T
TTH68-20161212	T
TTH68-20161228	T
TTH68-20180309	T
TTH69-0909-ZL	T
TTH69-161012	T
TTH69-20170413	T
TTH69-20180123	T
TTH69-20180309	T
TTH7-0909-ZL	T
TTH7-161012	T
TTH7-20161212	T
TTH7-20170411	T
TTH7-20170413	T
TTH7-20180123	T
TTH7-20180309	T
TTH70-161012	T
TTH70-20161212	T
TTH70-20161228	T
TTH70-20170411	T
TTH70-20180123	T
TTH70-20180309	T
TTH71-0909-ZL	T
TTH71-161012	T
TTH71-20161212	T
TTH71-20170411	T
TTH71-20180123	T
TTH71-20180309	T
TTH72-0909-ZL	T
TTH72-161012	T
TTH72-20161212	T
TTH72-20170215	T
TTH72-20180309	T
TTH73-0909-ZL	T
TTH73-161012	T
TTH73-20161228	T
TTH73-20170215	T
TTH73-20170411	T
TTH73-20170413	T
TTH74-0909-ZL	T
TTH74-161012	T
TTH74-20170411	T
TTH74-20170413	T
TTH75-0909-ZL	T
TTH75-20170215	T
TTH75-20170413	T
TTH75-20180309	T
TTH76-0909-ZL	T
TTH76-161012	T
TTH76-20161228	T
TTH76-20170215	T
TTH76-20170411	T
TTH76-20170413	T
TTH76-20180123	T
TTH76-20180309	T
TTH77-0909-ZL	T
TTH77-161012	T
TTH77-20170411	T
TTH78-0909-ZL	T
TTH78-20161012	T
TTH78-20161212	T
TTH78-20161228	T
TTH78-20170215	T
TTH78-20170411	T
TTH78-20180123	T
TTH79-0909-ZL	T
TTH79-20161012	T
TTH79-20161212	T
TTH79-20161228	T
TTH79-20170215	T
TTH79-20170411	T
TTH79-20170413	T
TTH79-20180123	T
TTH79-20180309	T
TTH8-20170215	T
TTH8-20170411	T
TTH8-20170413	T
TTH8-20180309	T
TTH80-0909-ZL	T
TTH80-20161012	T
TTH80-20170215	T
TTH81-0909-ZL	T
TTH81-20161212	T
TTH81-20170215	T
TTH81-20170411	T
TTH81-20170413	T
TTH81-20180309	T
TTH82-20161212	T
TTH82-20170215	T
TTH82-20170411	T
TTH82-20180309	T
TTH83-20161212	T
TTH83-20170215	T
TTH83-20170411	T
TTH83-20170413	T
TTH83-20180123	T
TTH84-0909-ZL	T
TTH84-20161012	T
TTH84-20161212	T
TTH84-20180123	T
TTH85-0909-ZL	T
TTH85-20161012	T
TTH85-20161228	T
TTH85-20170215	T
TTH85-20170411	T
TTH85-20170413	T
TTH85-20180123	T
TTH86-20161012	T
TTH86-20161212	T
TTH86-20180123	T
TTH87-20161228	T
TTH87-20170215	T
TTH87-20180123	T
TTH87-20180309	T
TTH88-0909-ZL	T
TTH88-20161012	T
TTH88-20161212	T
TTH88-20161228	T
TTH88-20170215	T
TTH88-20170411	T
TTH88-20180309	T
TTH89-0909-ZL	T
TTH89-20161012	T
TTH89-20161212	T
TTH89-20170215	T
TTH89-20180309	T
TTH9-20161228	T
TTH9-20170411	T
TTH90-0909-ZL	T
TTH90-20161228	T
TTH90-20170411	T
TTH90-20180123	T
TTH90-20180309	T
TTH91-0909-ZL	T
TTH91-20161012	T
TTH91-20161212	T
TTH91-20180309	T
TTH92-20161012	T
TTH92-20161228	T
TTH92-20170215	T
TTH92-20170413	T
TTH93-20161212	T
TTH93-20170215	T
TTH93-20180123	T
TTH93-20180309	T
TTH94-20161012	T
TTH94-20161212	T
TTH94-20170215	T
TTH94-20170411	T
TTH94-20180123	T
TTH95-20170411	T
TTH95-20170413	T
TTH96-0909-ZL	T
TTH96-20161212	T
TTH96-20170215	T
TTH96-20170411	T
TTH96-20170413	T
TTH96-20180309	T
TTH97-0909-ZL	T
TTH97-20161012	T
TTH97-20170413	T
TTH97-20170825	T
TTH97-20180123	T
TTH98-0909-ZL	T
TTH98-20170215	T
TTH98-20170413	T
TTH98-20170825	T
TTH99-20161012	T
TTH99-20170215	T
TTH99-20170413	T
TTH99-20170825	T
TTH99-20180123	T
TTR1-0909-ZL	T
TTR1-20170215	T
TTR1-20170411	T
TTR1-20170825	T
TTR1-20180309	T
TTR10-0909-ZL	T
TTR10-20161012	T
TTR10-20170411	T
TTR10-20170825	T
TTR10-20180309	T
TTR100-0909-ZL	T
TTR100-20161012	T
TTR100-20170411	T
TTR100-20170825	T
TTR100-20180123	T
TTR101-0909-ZL	T
TTR101-20161012	T
TTR101-20161212	T
TTR101-20170413	T
TTR101-20170825	T
TTR101-20180123	T
TTR102-0909-ZL	T
TTR102-20161012	T
TTR102-20161212	T
TTR102-20170215	T
TTR102-20170413	T
TTR102-20170825	T
TTR102-20180123	T
TTR103-0909-ZL	T
TTR103-20161012	T
TTR103-20161212	T
TTR103-20170215	T
TTR103-20170413	T
TTR103-20170825	T
TTR104-0909-ZL	T
TTR104-20161012	T
TTR104-20170215	T
TTR104-20170825	T
TTR104-20180123	T
TTR105-20161212	T
TTR105-20170411	T
TTR105-20170413	T
TTR105-20170825	T
TTR105-20180123	T
TTR106-0909-ZL	T
TTR106-20170411	T
TTR106-20170413	T
TTR106-20170825	T
TTR107-0909-ZL	T
TTR107-20161012	T
TTR107-20161212	T
TTR107-20170215	T
TTR107-20170411	T
TTR107-20170413	T
TTR108-0909-ZL	T
